5MQ Gas Sensor Data Logger
Press the reset button to start measurements.
1009,205.00,325.00,88.00,162.00
2043,204.00,325.00,87.00,163.00
3046,203.00,326.00,87.00,162.00
4047,202.00,326.00,87.00,162.00
5050,201.00,326.00,87.00,162.00
6052,200.00,326.00,87.00,162.00
7055,200.00,326.00,87.00,162.00
8057,199.00,327.00,87.00,162.00
9060,198.00,327.00,87.00,162.00
10061,198.00,327.00,87.00,162.00
11064,197.00,327.00,87.00,161.00
12066,196.00,327.00,87.00,162.00
13069,195.00,327.00,86.00,161.00
14071,195.00,328.00,86.00,161.00
15074,194.00,328.00,86.00,161.00
16076,194.00,328.00,86.00,161.00
17079,193.00,328.00,86.00,161.00
18080,193.00,328.00,86.00,161.00
19083,192.00,329.00,86.00,161.00
20085,192.00,329.00,86.00,161.00
21088,191.00,329.00,86.00,161.00
22090,191.00,329.00,86.00,160.00
23093,190.00,329.00,86.00,160.00
24095,190.00,329.00,86.00,160.00
25098,190.00,329.00,86.00,160.00
26099,189.00,329.00,86.00,160.00
27102,189.00,329.00,86.00,160.00
28104,188.00,330.00,85.00,160.00
29107,188.00,330.00,85.00,160.00
30109,188.00,330.00,85.00,160.00
31112,187.00,330.00,85.00,160.00
32114,187.00,330.00,85.00,160.00
33117,187.00,330.00,85.00,160.00
34118,186.00,330.00,85.00,159.00
35121,186.00,330.00,85.00,159.00
36123,186.00,330.00,85.00,159.00
37126,185.00,330.00,85.00,159.00
38128,185.00,330.00,85.00,159.00
39131,185.00,330.00,85.00,159.00
40133,185.00,330.00,85.00,159.00
41136,184.00,330.00,85.00,159.00
42137,184.00,330.00,85.00,159.00
43140,184.00,330.00,85.00,158.00
44142,183.00,330.00,85.00,159.00
45145,183.00,330.00,85.00,158.00
46147,183.00,330.00,85.00,158.00
47150,183.00,330.00,85.00,158.00
48152,182.00,330.00,85.00,158.00
49155,182.00,330.00,85.00,158.00
50156,182.00,330.00,85.00,158.00
51159,182.00,330.00,85.00,158.00
52161,181.00,330.00,85.00,158.00
53164,181.00,331.00,85.00,158.00
54166,181.00,331.00,85.00,158.00
55169,181.00,331.00,85.00,158.00
56171,180.00,331.00,84.00,158.00
57174,180.00,331.00,85.00,158.00
58175,180.00,331.00,85.00,158.00
59177,180.00,331.00,85.00,158.00
60180,180.00,331.00,85.00,157.00
61182,179.00,331.00,85.00,157.00
62185,179.00,330.00,84.00,157.00
63187,179.00,331.00,84.00,157.00
64190,179.00,330.00,84.00,157.00
65191,179.00,331.00,84.00,157.00
66194,178.00,330.00,84.00,157.00
67196,178.00,330.00,84.00,157.00
68199,178.00,330.00,84.00,157.00
69201,178.00,330.00,84.00,157.00
70204,178.00,330.00,84.00,157.00
71206,178.00,330.00,84.00,157.00
72209,177.00,330.00,84.00,157.00
73210,177.00,330.00,84.00,157.00
74213,177.00,330.00,84.00,156.00
75215,177.00,330.00,84.00,156.00
76218,177.00,330.00,84.00,156.00
77220,176.00,330.00,84.00,156.00
78223,176.00,330.00,84.00,156.00
79225,176.00,330.00,84.00,156.00
80228,176.00,330.00,84.00,156.00
81229,176.00,330.00,84.00,156.00
82232,176.00,330.00,84.00,156.00
83234,176.00,330.00,84.00,156.00
84237,175.00,330.00,84.00,156.00
85239,175.00,330.00,84.00,156.00
86242,175.00,330.00,84.00,156.00
87244,175.00,330.00,84.00,156.00
88247,175.00,330.00,84.00,156.00
89248,175.00,329.00,84.00,155.00
90251,175.00,329.00,84.00,155.00
91253,175.00,329.00,84.00,156.00
92256,174.00,329.00,84.00,155.00
93258,174.00,329.00,84.00,155.00
94261,174.00,329.00,84.00,155.00
95263,174.00,329.00,84.00,155.00
96266,174.00,329.00,84.00,155.00
97267,174.00,329.00,84.00,155.00
98270,174.00,329.00,84.00,155.00
99272,174.00,329.00,84.00,155.00
100275,174.00,329.00,84.00,155.00
101277,174.00,329.00,84.00,155.00
102280,173.00,329.00,84.00,155.00
103282,173.00,329.00,84.00,155.00
104285,173.00,328.00,84.00,155.00
105287,173.00,328.00,84.00,155.00
106290,173.00,329.00,84.00,155.00
107292,173.00,328.00,84.00,155.00
108294,173.00,328.00,84.00,155.00
109296,173.00,328.00,84.00,154.00
110299,173.00,328.00,84.00,155.00
111301,172.00,328.00,84.00,154.00
112304,172.00,328.00,84.00,155.00
113306,172.00,328.00,84.00,155.00
114309,172.00,328.00,84.00,155.00
115311,172.00,328.00,84.00,154.00
116314,172.00,328.00,84.00,154.00
117316,172.00,327.00,84.00,154.00
118319,172.00,327.00,84.00,154.00
119321,172.00,327.00,84.00,154.00
120324,172.00,327.00,84.00,154.00
121325,171.00,327.00,84.00,154.00
122328,171.00,327.00,84.00,154.00
123330,171.00,326.00,84.00,154.00
124333,171.00,326.00,84.00,154.00
125335,171.00,326.00,84.00,154.00
126338,171.00,326.00,84.00,154.00
127340,170.00,326.00,84.00,153.00
128343,170.00,326.00,83.00,153.00
129345,170.00,326.00,84.00,153.00
130348,170.00,325.00,84.00,153.00
131350,170.00,325.00,83.00,153.00
132353,170.00,325.00,83.00,153.00
133354,170.00,325.00,83.00,153.00
134356,169.00,325.00,83.00,153.00
135359,169.00,324.00,83.00,153.00
136361,169.00,324.00,83.00,153.00
137364,169.00,324.00,83.00,153.00
138366,169.00,324.00,83.00,152.00
139369,169.00,324.00,83.00,153.00
140371,169.00,324.00,83.00,152.00
141374,169.00,324.00,83.00,152.00
142376,169.00,324.00,83.00,152.00
143379,169.00,324.00,83.00,152.00
144381,169.00,324.00,83.00,152.00
145384,168.00,324.00,83.00,152.00
146385,168.00,323.00,83.00,152.00
147388,168.00,323.00,83.00,152.00
148390,168.00,323.00,83.00,152.00
149393,168.00,323.00,83.00,152.00
150395,168.00,323.00,83.00,152.00
151398,168.00,323.00,83.00,152.00
152400,168.00,323.00,83.00,152.00
153403,168.00,323.00,83.00,152.00
154405,167.00,323.00,83.00,151.00
155408,167.00,323.00,82.00,151.00
156410,167.00,323.00,83.00,151.00
157413,167.00,322.00,83.00,151.00
158415,167.00,322.00,83.00,151.00
159417,167.00,322.00,83.00,151.00
160419,167.00,322.00,83.00,151.00
161422,167.00,322.00,82.00,151.00
162424,167.00,322.00,83.00,151.00
163427,167.00,322.00,82.00,151.00
164429,167.00,322.00,82.00,151.00
165432,167.00,322.00,82.00,151.00
166434,167.00,322.00,82.00,151.00
167437,167.00,322.00,82.00,151.00
168439,167.00,322.00,82.00,151.00
169442,167.00,322.00,82.00,151.00
170444,167.00,321.00,82.00,151.00
171446,166.00,321.00,82.00,151.00
172448,166.00,321.00,82.00,151.00
173451,166.00,321.00,82.00,151.00
174453,166.00,321.00,82.00,151.00
